"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024233","1951-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","20",",0","12",",0","0",",0","8",",0","6",",0","0",",0","17",",0","1",",0","0",",0","0",",0","11","","","","19510302",",,0","19510309","+,,0","19510308",",,0","","","19510312",",,0","19510319",",,0","-4.4",",0,02,","102",",,0,09,+","135",",,0,08,","16.5",",,0,12,","17.2",",0,19,","2463.1","0","441.7",",0","95.5",",,,0","","","","","","","","","462",",,,0","4.08",",0","8.00",",,,0","0.17",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","6","","","","19510421",",,0","19510430","+,,0","19510419",",,0","","","19510427",",,0","19510412",",,0","-1.7",",0,21,","0",",,0,30,+","0",",T,0,19,","13.7",",,0,27,","25.0",",0,12,","2720.9","0","257.8",",0","16.5",",,,0","","","","","","","","","0",",T,,0","9.74",",0","16.14",",,,0","3.34",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","10","","","","19510501",",,0","19510531","+,,0","19510528","+,,0","4","","19510511",",,0","19510522",",,0","0.0",",0,01,","0",",,0,31,+","0",",T,0,28,+","11.2",",,0,11,","27.2",",0,22,","2907.2","0","186.3",",0","41.1",",,,0","","","","","","","","","0",",T,,0","12.32",",0","18.12",",,,0","6.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","13.1","0","13.1",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","8","","","","19510602","+,,0","19510630","+,,0","19510630","+,,0","","","19510612",",,0","19510629",",,0","4.4",",0,02,+","0",",,0,30,+","0",",,0,30,+","1.8",",,0,12,","33.3",",0,29,","2985.4","0","78.2",",0","3.4",",,,0","","","","","","","","","0",",,,0","16.16",",0","22.90",",,,0","9.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","34.2","0","21.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","8","","","","19510727","+,,0","19510731","+,,0","19510731","+,,0","1","","19510705",",,0","19510712",",,0","8.3",",0,27,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,05,","35.6",",0,12,","32.2","0","32.2",",0","7.9",",,,0","","","","","","","","","0",",,,0","17.98",",0","24.64",",,,0","11.31",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","38.4","0","4.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","14","","","","19510829",",,0","19510831","+,,0","19510831","+,,0","","","19510827",",,0","19510821",",,0","6.7",",0,29,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,27,","29.4",",0,21,","94.6","0","62.4",",0","26.0",",,,0","","","","","","","","","0",",,,0","16.45",",0","22.93",",,,0","9.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","44.8","0","6.4",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","17","","","","19510926",",,0","19510930","+,,0","19510930","+,,0","","","19510929",",,0","19510915","+,,0","4.4",",0,26,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,29,","30.6",",0,15,+","200.5","0","105.9",",0","51.6",",,,0","","","","","","","","","0",",,,0","15.02",",0","20.82",",,,0","9.22",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","45.7","0","0.9",",0","22",",0","14",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","19","","","","19511030",",,0","19511031","+,,0","19511031","+,,0","","","19511015",",,0","19511008",",,0","0.0",",0,30,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,15,","26.7",",0,08,","445.9","0","245.4",",0","149.1",",,,0","","","","","","","","","0",",,,0","10.44",",0","14.35",",,,0","6.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","45.7","0","0.0","1,0","18",",0","12",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0","1,0","0","1,0","0","1,0","15","","","","19511124","+,,0","19511130","+,,0","19511114","+,,0","","","19511111",",,0","19511130","+,1,0","-2.2",",0,24,+","0",",,0,30,+","0",",T,0,14,+","20.6",",,0,11,","13.9","1,0,30,+","775.7","0","329.8","1,0","138.3",",,,0","","","","","","","","","0",",T,,0","6.97","1,0","10.45","1,,,0","3.49",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1951-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","45.7","0","0.0",",0","19",",0","11",",0","0",",0","2",",0","2",",0","0",",0","19",",0","1",",0","0",",0","0",",0","15","","","","19511231",",,0","19511231","+,,0","19511220",",,0","","","19511204",",,0","19511201",",,0","-8.9",",0,31,","25",",,0,31,+","43",",,0,20,","15.0",",,0,04,","9.4",",0,01,","1267.7","0","492.0",",0","99.6",",,,0","","","","","","","","","83",",,,0","2.46",",0","5.36",",,,0","-0.44",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","22",",0","13",",0","1",",0","6",",0","2",",0","0",",0","17",",0","2",",0","0",",0","0",",0","12","","","","19520101",",,0","19520106","+,,0","19520123",",,0","","","19520130",",,0","19520127",",,0","-12.2",",0,01,","76",",,0,06,+","76",",,0,23,","25.4",",,0,30,","14.4",",0,27,","1760.1","0","492.4",",0","124.1",",,,0","","","","","","","","","171",",,,0","2.45",",0","5.31",",,,0","-0.41",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","11","","","","19520228",",,0","19520229","+,,0","19520229","+,,0","","","19520203",",,0","19520210",",,0","-3.3",",0,28,","0",",,0,29,+","0",",T,0,29,+","18.8",",,0,03,","15.6",",0,10,","2152.4","0","392.3",",0","62.5",",,,0","","","","","","","","","0",",T,,0","4.81",",0","8.11",",,,0","1.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","20",",0","11",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","11","","","","19520322","+,,0","19520331","+,,0","19520330","+,,0","","","19520309",",,0","19520327",",,0","-2.2",",0,22,+","0",",,0,31,+","0",",T,0,30,+","17.3",",,0,09,","14.4",",0,27,","2543.1","0","390.7",",0","89.6",",,,0","","","","","","","","","0",",T,,0","5.73",",0","9.35",",,,0","2.11",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","7","","","","19520408","+,,0","19520430","+,,0","19520430","+,,0","1","","19520427",",,0","19520417","+,,0","-1.7",",0,08,+","0",",,0,30,+","0",",T,0,30,+","17.8",",,0,27,","21.1",",0,17,+","2818.9","0","275.8",",0","51.7",",,,0","","","","","","","","","0",",T,,0","9.14",",0","14.91",",,,0","3.37",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5","","","","19520502",",,0","19520531","+,,0","19520531","+,,0","1","","19520521",",,0","19520527","+,,0","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,21,","26.7",",0,27,+","3008.3","0","189.4",",0","25.0",",,,0","","","","","","","","","0",",,,0","12.22",",0","17.74",",,,0","6.71",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8","","","","19520612",",,0","19520630","+,,0","19520630","+,,0","","","19520611",",,0","19520618",",,0","3.3",",0,12,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,11,","23.9",",0,18,","3150.3","0","142.0",",0","26.4",",,,0","","","","","","","","","0",",,,0","13.60",",0","18.73",",,,0","8.47",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","19.8","0","19.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","14","","","","19520702",",,0","19520731","+,,0","19520731","+,,0","","","19520722",",,0","19520709",",,0","7.2",",0,02,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,22,","31.7",",0,09,","47.2","0","47.2",",0","10.4",",,,0","","","","","","","","","0",",,,0","17.45",",0","24.15",",,,0","10.75",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","42.2","0","22.4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","13","","","","19520827",",,0","19520831","+,,0","19520831","+,,0","","","19520822",",,0","19520804",",,0","6.7",",0,27,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,22,","33.3",",0,04,","104.1","0","56.9",",0","17.8",",,,0","","","","","","","","","0",",,,0","17.22",",0","23.31",",,,0","11.13",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","48.3","0","6.1",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","16","","","","19520913","+,,0","19520930","+,,0","19520930","+,,0","","","19520906","+,,0","19520921",",,0","3.9",",0,13,+","0",",,0,30,+","0",",,0,30,+","3.0",",,0,06,+","31.1",",0,21,","207.3","0","103.2",",0","8.1",",,,0","","","","","","","","","0",",,,0","15.10",",0","21.46",",,,0","8.74",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","48.3","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","27","","","","19521015",",,0","19521031","+,,0","19521031","+,,0","","","19521023",",,0","19521006",",,0","1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,23,","25.6",",0,06,","392.3","0","185.0",",0","32.7",",,,0","","","","","","","","","0",",,,0","12.37",",0","17.49",",,,0","7.24",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","48.3","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","21","","","","19521128",",,0","19521130","+,,0","19521130","+,,0","","","19521110",",,0","19521108",",,0","-8.3",",0,28,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,10,","17.8",",0,08,","791.6","0","399.3",",0","28.3",",,,0","","","","","","","","","0",",,,0","5.02",",0","9.14",",,,0","0.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1952-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","48.3","0","0.0",",0","24",",0","16",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","16","","","","19521224",",,0","19521231","+,,0","19521226","+,,0","","","19521221",",,0","19521213",",,0","-2.8",",0,24,","0",",,0,31,+","0",",T,0,26,+","19.6",",,0,21,","15.0",",0,13,","1194.0","0","402.4",",0","127.6",",,,0","","","","","","","","","0",",T,,0","5.35",",0","8.33",",,,0","2.37",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","28",",0","24",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","18","","","","19530106",",,0","19530131","+,,0","19530127","+,,0","","","19530102",",,0","19530111","+,,0","-3.3",",0,06,","0",",,0,31,+","0",",T,0,27,+","34.5",",,0,02,","12.8",",0,11,+","1550.7","0","356.7",",0","327.9",",,,0","","","","","","","","","0",",T,,0","6.83",",0","9.43",",,,0","4.23",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","11",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","20","","","","19530225","+,,0","19530228","+,,0","19530228","+,,0","1","","19530216",",,0","19530206",",,0","-2.8",",0,25,+","0",",,0,28,+","0",",T,0,28,+","15.2",",,0,16,","11.1",",0,06,","1937.0","0","386.3",",0","94.2",",,,0","","","","","","","","","0",",T,,0","4.54",",0","7.79",",,,0","1.28",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","11",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","9","","","","19530301",",,0","19530331","+,,0","19530331","+,,0","","","19530324",",,0","19530323",",,0","-3.9",",0,01,","0",",,0,31,+","0",",T,0,31,+","24.9",",,0,24,","17.2",",0,23,","2316.9","0","379.9",",0","94.7",",,,0","","","","","","","","","0",",T,,0","6.08",",0","10.05",",,,0","2.11",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","9","","","","19530401",",,0","19530430","+,,0","19530405",",,0","","","19530422",",,0","19530419",",,0","-1.7",",0,01,","0",",,0,30,+","0",",T,0,05,","8.1",",,0,22,","18.3",",0,19,","2620.5","0","303.6",",0","53.3",",,,0","","","","","","","","","0",",T,,0","8.21",",0","12.74",",,,0","3.69",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","3.6","0","3.6",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5","","","","19530531","+,,0","19530531","+,,0","19530521","+,,0","1","","19530524",",,0","19530505",",,0","1.7",",0,31,+","0",",,0,31,+","0",",T,0,21,+","13.0",",,0,24,","30.0",",0,05,","2837.9","0","217.4",",0","63.8",",,,0","","","","","","","","","0",",T,,0","11.44",",0","16.50",",,,0","6.37",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","3.6","0","0.0",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4","","","","19530605",",,0","19530630","+,,0","19530630","+,,0","1","","19530612",",,0","19530629","+,,0","5.0",",0,05,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,12,","21.7",",0,29,+","2996.7","0","158.8",",0","47.1",",,,0","","","","","","","","","0",",,,0","13.04",",0","17.38",",,,0","8.70",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","11.7","0","8.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","8","","","","19530724",",,0","19530731","+,,0","19530731","+,,0","","","19530708",",,0","19530707",",,0","6.1",",0,24,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,08,","31.1",",0,07,","62.4","0","62.4",",0","16.9",",,,0","","","","","","","","","0",",,,0","16.58",",0","22.35",",,,0","10.81",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","18.1","0","6.4",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","12","","","","19530802",",,0","19530831","+,,0","19530831","+,,0","1","","19530826",",,0","19530814",",,0","7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,26,","29.4",",0,14,","107.9","0","45.5",",0","28.3",",,,0","","","","","","","","","0",",,,0","17.07",",0","22.67",",,,0","11.47",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","20.9","0","2.8",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","17","","","","19530925","+,,0","19530930","+,,0","19530928",",,0","1","","19530930",",,0","19530905",",,0","4.4",",0,25,+","0",",,0,30,+","0",",T,0,28,","41.9",",,0,30,","30.0",",0,05,","200.0","0","92.1",",0","83.4",",,,0","","","","","","","","","0",",T,,0","15.36",",0","20.94",",,,0","9.77",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","20.9","0","0.0",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","21","","","","19531023",",,0","19531031","+,,0","19531031","+,,0","1","","19531009",",,0","19531005",",,0","0.0",",0,23,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,09,","24.4",",0,05,","403.9","0","203.9",",0","112.5",",,,0","","","","","","","","","0",",,,0","11.76",",0","16.01",",,,0","7.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","20.9","0","0.0",",0","25",",0","21",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","22","","","","19531103",",,0","19531130","+,,0","19531126","+,,0","","","19531121",",,0","19531110",",,0","-1.7",",0,03,","0",",,0,30,+","0",",T,0,26,+","25.1",",,0,21,","16.1",",0,10,","709.5","0","305.6",",0","183.5",",,,0","","","","","","","","","0",",T,,0","8.15",",0","11.59",",,,0","4.70",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1953-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","20.9","0","0.0",",0","20",",0","11",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","20","","","","19531222",",,0","19531231","+,,0","19531206",",,0","","","19531219",",,0","19531219","+,,0","-0.6",",0,22,","0",",,0,31,+","0",",T,0,06,","30.2",",,0,19,","10.6",",0,19,+","1101.2","0","391.7",",0","150.4",",,,0","","","","","","","","","0",",T,,0","5.70",",0","8.30",",,,0","3.10",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024233","1954-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","26",",0","15",",0","2",",0","13",",0","6",",0","0",",0","16",",0","4",",0","0",",0","0",",0","17","","","","19540120",",,0","19540118",",,0","19540117",",,0","","","19540121",",,0","19540131",",,0","-8.9",",0,20,","254",",,0,18,","145",",,0,17,","41.7",",,0,21,","12.8",",0,31,","1599.7","0","498.5",",0","212.4",",,,0","","","","","","","","","509",",,,0","2.25",",0","4.83",",,,0","-0.33",",,,0","","","","","","","","","","","","","","","","","","","","","",""
